acquisition_duration,acquisition_period,acquisition_time,altitude,ambient_magnetic_field_x,ambient_magnetic_field_y,ambient_magnetic_field_z,ambient_temperature,device_arch,device_os,device_user_agent,event_id,latitude,longitude,minbias,sensor_id,roll,pitch,yaw,atmospheric_pressure,relative_humidity,path
1255,0,2016-01-28 21:06:36.719000,64,-38.681030273438,-16.792297363281,-18.59130859375,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239556609,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239556609_medium.png
1149,0,2016-01-28 21:06:40.052000,64,-37.031555175781,-16.642761230469,-19.790649414063,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239556611,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239556611.png
1256,0,2016-01-28 21:07:44.752000,64,-37.481689453125,-17.390441894531,-18.141174316406,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239556615,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239556615.png
1272,0,2016-01-28 21:09:42.218000,64,-37.930297851562,-16.642761230469,-18.740844726562,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239556629,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239556629_medium.png
1402,0,2016-01-28 21:15:16.103000,64,-37.181091308594,-16.192626953125,-18.59130859375,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239556657,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239556657_medium.png
1464,0,2016-01-28 21:15:30.248000,64,-37.78076171875,-15.742492675781,-18.890380859375,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239556661,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239556661.png
1344,0,2016-01-28 21:16:15.636000,64,-36.732482910156,-16.941833496094,-19.639587402344,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239556663,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239556663_medium.png
1569,0,2016-01-28 21:18:10.367000,64,-36.732482910156,-16.192626953125,-19.039916992188,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239556677,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239556677_medium.png
1298,0,2016-01-28 21:18:25.755000,64,-36.732482910156,-16.192626953125,-19.039916992188,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239556681,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239556681_medium.png
1350,0,2016-01-28 21:23:37.262000,64,-37.930297851562,-16.342163085938,-18.59130859375,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239556705,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239556705.png
1414,0,2016-01-28 21:31:46.826000,64,-36.131286621094,-16.192626953125,-19.940185546875,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239556748,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239556748.png
1214,0,2016-01-28 21:33:44.600000,64,-35.232543945312,-16.941833496094,-20.089721679688,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239556761,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239556761_medium.png
1263,0,2016-01-28 21:36:36.973000,64,-36.732482910156,-15.742492675781,-19.639587402344,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239556773,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239556773.png
1261,0,2016-01-28 21:41:53.982000,64,-36.581420898438,-15.892028808594,-19.189453125,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239556795,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239556795_medium.png
1307,0,2016-01-28 21:45:25.165000,64,-36.131286621094,-15.742492675781,-19.790649414063,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239556846,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239556846.png
1184,0,2016-01-28 21:51:12.256000,64,-37.330627441406,-16.342163085938,-19.490051269531,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557003,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557003_medium.png
1372,0,2016-01-28 21:56:22.644000,64,-36.282348632812,-16.342163085938,-19.940185546875,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557161,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557161_medium.png
1224,0,2016-01-28 22:02:11.714000,64,-36.581420898438,-16.192626953125,-19.189453125,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557341,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557341_medium.png
1206,0,2016-01-28 22:02:19.179000,64,-35.232543945312,-15.44189453125,-20.539855957031,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557345,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557345.png
1272,0,2016-01-28 22:02:26.796000,64,-37.181091308594,-16.792297363281,-19.490051269531,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557351,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557351.png
1418,0,2016-01-28 22:06:25.613000,64,-34.933471679688,-15.892028808594,-20.840454101562,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557467,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557467_medium.png
706,0,2016-01-28 22:07:16.731000,408,15.9375,23.0625,-60,,armv7l,3.0.31-g5894150,Dalvik/1.6.0 (Linux; U; Android 4.1.2; Nexus S Build/JZO54K),239557471,41.81,12.7,0,DECO-00000000-6017-98dd-c54b-2f230033c587,-4.0394458770752,-5.7377820014954,346.47888183594,,,2016.01.29/239557471_medium.png
1311,0,2016-01-28 22:08:07.673000,64,-35.382080078125,-16.642761230469,-20.2392578125,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557476,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557476.png
1207,0,2016-01-28 22:08:22.470000,64,-37.481689453125,-16.642761230469,-19.340515136719,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557480,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557480_medium.png
1417,0,2016-01-28 22:09:26.229000,64,-37.031555175781,-17.390441894531,-19.790649414063,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557486,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557486_medium.png
1357,0,2016-01-28 22:10:59.467000,64,-36.882019042969,-16.49169921875,-20.089721679688,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557496,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557496.png
1423,0,2016-01-28 22:12:48.342000,64,-37.481689453125,-17.54150390625,-19.940185546875,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557500,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557500_medium.png
1443,0,2016-01-28 22:16:42.605000,64,-36.882019042969,-17.091369628906,-19.639587402344,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557520,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557520_medium.png
1153,0,2016-01-28 22:16:47.829000,64,-35.832214355469,-16.792297363281,-20.390319824219,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557522,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557522.png
1133,0,2016-01-28 22:20:02.200000,64,-37.330627441406,-15.742492675781,-19.790649414063,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557542,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557542.png
1212,0,2016-01-28 22:21:04.117000,64,-35.081481933594,-15.141296386719,-19.940185546875,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557546,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557546.png
1272,0,2016-01-28 22:25:05.671000,64,-35.981750488281,-16.49169921875,-19.940185546875,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557565,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557565.png
1175,0,2016-01-28 22:27:00.542000,64,-35.531616210938,-16.941833496094,-20.539855957031,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557571,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557571_medium.png
1390,0,2016-01-28 22:32:25.107000,64,-36.882019042969,-17.390441894531,-20.390319824219,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557597,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557597_medium.png
1415,0,2016-01-28 22:33:03.905000,64,-35.832214355469,-16.192626953125,-20.539855957031,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557601,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557601.png
1413,0,2016-01-28 22:39:25.904000,64,-36.581420898438,-15.742492675781,-20.390319824219,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557638,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557638_medium.png
1435,0,2016-01-28 22:40:01.700000,64,-37.181091308594,-16.642761230469,-19.490051269531,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557643,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557643.png
1249,0,2016-01-28 22:40:32.660000,64,-36.131286621094,-17.390441894531,-20.539855957031,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557645,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557645_medium.png
1437,0,2016-01-28 22:47:05.818000,64,-36.581420898438,-16.49169921875,-19.790649414063,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557676,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557676_medium.png
1356,0,2016-01-28 22:51:57.060000,64,-36.431884765625,-17.390441894531,-20.840454101562,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557698,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557698.png
1349,0,2016-01-28 22:52:47.078000,64,-35.531616210938,-16.941833496094,-20.840454101562,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557702,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557702.png
1387,0,2016-01-28 22:53:04.324000,64,-36.431884765625,-16.342163085938,-20.089721679688,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557706,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557706_medium.png
1337,0,2016-01-28 22:54:01.820000,64,-34.182739257812,-16.49169921875,-21.739196777344,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557712,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557712.png
1538,0,2016-01-28 22:56:18.361000,64,-37.031555175781,-16.49169921875,-20.840454101562,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557725,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557725.png
1288,0,2016-01-28 22:59:14.171000,64,-36.431884765625,-16.192626953125,-20.840454101562,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557745,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557745.png
1693,0,2016-01-28 23:00:41.046000,64,-35.832214355469,-16.342163085938,-20.989990234375,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557751,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557751_medium.png
1251,0,2016-01-28 23:01:16.110000,64,-36.131286621094,-16.041564941406,-21.2890625,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557758,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557758.png
1353,0,2016-01-28 23:04:19.475000,64,-37.330627441406,-16.642761230469,-19.940185546875,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557772,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557772_medium.png
1414,0,2016-01-28 23:04:33.321000,64,-37.181091308594,-16.792297363281,-19.790649414063,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557774,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557774.png
1247,0,2016-01-28 23:08:10.189000,64,-35.981750488281,-16.792297363281,-20.2392578125,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557803,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557803_medium.png
1541,0,2016-01-28 23:12:49.272000,64,-36.882019042969,-17.091369628906,-20.2392578125,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557829,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557829_medium.png
1235,0,2016-01-28 23:13:20.419000,64,-35.232543945312,-15.892028808594,-20.539855957031,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557833,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557833.png
1188,0,2016-01-28 23:13:24.996000,64,-35.832214355469,-16.342163085938,-20.840454101562,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557835,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557835_medium.png
1144,0,2016-01-28 23:13:57.048000,64,-35.232543945312,-16.342163085938,-22.189331054688,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557842,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557842_medium.png
1159,0,2016-01-28 23:15:03.073000,64,-36.581420898438,-16.49169921875,-21.438598632812,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557852,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557852_medium.png
1246,0,2016-01-28 23:16:02.661000,64,-37.031555175781,-16.49169921875,-20.089721679688,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557856,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557856.png
1452,0,2016-01-28 23:16:57.018000,64,-37.031555175781,-15.141296386719,-19.940185546875,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557864,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557864.png
1553,0,2016-01-28 23:18:28.301000,64,-37.181091308594,-16.342163085938,-20.689392089844,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557874,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557874_medium.png
1418,0,2016-01-28 23:20:26.560000,64,-36.131286621094,-16.642761230469,-20.840454101562,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557895,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557895_medium.png
1569,0,2016-01-28 23:23:26.353000,64,-36.581420898438,-16.192626953125,-19.940185546875,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557907,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557907_medium.png
1305,0,2016-01-28 23:23:40.737000,64,-36.732482910156,-16.041564941406,-20.390319824219,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557913,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557913_medium.png
1298,0,2016-01-28 23:26:46.657000,64,-35.832214355469,-16.792297363281,-20.989990234375,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557931,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557931_medium.png
1318,0,2016-01-28 23:29:46.167000,64,-36.732482910156,-16.49169921875,-20.390319824219,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557956,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557956_medium.png
1152,0,2016-01-28 23:29:49.451000,64,-35.232543945312,-16.642761230469,-21.438598632812,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557958,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557958_medium.png
1177,0,2016-01-28 23:32:04.732000,64,-37.031555175781,-15.44189453125,-20.539855957031,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557968,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557968.png
1468,0,2016-01-28 23:35:26.219000,64,-36.431884765625,-15.44189453125,-20.840454101562,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557992,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557992.png
1529,0,2016-01-28 23:36:43.759000,64,-36.131286621094,-16.342163085938,-20.390319824219,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239557998,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239557998_medium.png
1000,0,2016-01-28 23:37:14.339000,408,8.5625,22.3125,-58.5,,armv7l,3.0.31-g5894150,Dalvik/1.6.0 (Linux; U; Android 4.1.2; Nexus S Build/JZO54K),239558007,41.81,12.7,0,DECO-00000000-6017-98dd-c54b-2f230033c587,-4.0200595855713,-5.8305072784424,347.27520751953,,,2016.01.29/239558007.png
1666,0,2016-01-28 23:47:10.234000,64,-34.332275390625,-14.84375,-22.938537597656,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239558064,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239558064.png
1163,0,2016-01-28 23:48:35.013000,64,-34.182739257812,-15.44189453125,-22.639465332031,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239558075,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239558075.png
1179,0,2016-01-28 23:48:41.047000,64,-34.933471679688,-16.041564941406,-21.888732910156,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239558077,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239558077_medium.png
1203,0,2016-01-28 23:49:34.502000,64,-32.9833984375,-15.292358398438,-24.287414550781,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239558083,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239558083.png
1374,0,2016-01-29 00:04:07.933000,64,-32.9833984375,-15.141296386719,-22.938537597656,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239558166,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239558166.png
1149,0,2016-01-29 00:04:12.936000,64,-32.234191894531,-15.292358398438,-23.088073730469,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239558168,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239558168.png
1183,0,2016-01-29 00:04:14.395000,64,-32.833862304688,-15.44189453125,-22.938537597656,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239558170,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239558170_medium.png
1156,0,2016-01-29 00:05:02.156000,64,-32.533264160156,-15.292358398438,-23.538208007812,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239558178,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239558178_medium.png
1332,0,2016-01-29 00:07:41.843000,64,-32.234191894531,-14.84375,-23.538208007812,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239558191,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239558191_medium.png
1167,0,2016-01-29 00:08:32.511000,64,-32.9833984375,-14.993286132813,-24.137878417969,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239558202,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239558202_medium.png
1927,0,2016-01-29 00:09:26.285000,64,-33.732604980469,-15.591430664062,-23.687744140625,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239558212,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239558212.png
1631,0,2016-01-29 00:10:51.009000,64,-31.634521484375,-14.543151855469,-25.636291503906,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239558216,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239558216.png
1543,0,2016-01-29 00:11:41.666000,64,-31.184387207031,-14.993286132813,-25.187683105469,,armv7l,3.4.0,Dalvik/1.6.0 (Linux; U; Android 4.3; Boost IIse Build/JLS36C),239558222,56.27,43.98,0,DECO-ffffffff-b8d5-5f2e-ffff-ffff8ec9625a,0,0,0,,,2016.01.29/239558222_medium.png
